"SV Angel","Tenaya Capital||2","Investor Growth Capital||1","Freestyle Capital||9","August Capital||6","Rough Draft Ventures||1","GSV Capital||1","Transmedia Capital||7","First Round Capital||44","kbs+ Ventures||1","Ribbit Capital||2","In-Q-Tel||1","AOL Ventures||7","IDG Ventures||2","betaworks||35","Clearstone Venture Partners||2","Kima Ventures||2","Alsop Louie Partners||1","Felicis Ventures||32","Neu Venture Capital||3","El Dorado Ventures||1","Morgenthaler Ventures||3","Benchmark||15","Bessemer Venture Partners||6","Valar Ventures||1","K9 Ventures||2","Inventus Capital Partners||1","Social Starts||3","Crosslink Capital||5","Canaan Partners||1","Accel Partners||19","Bowery Capital||2","Thrive Capital||18","RRE Ventures||14","Metamorphic Ventures||1","Redpoint Ventures||12","Rustic Canyon Partners||1","Earlybird Venture Capital||1","Great Oaks Venture Capital||4","Foundry Group||2","Highland Capital Partners||11","Rothenberg Ventures||6","Sutter Hill Ventures||2","Fenox Venture Capital||1","Promus Ventures||4","Correlation Ventures||1","VegasTechFund||3","Institutional Venture Partners||8","Quotidian Ventures||4","Meritech Capital Partners||2","Founders Fund||26","PivotNorth Capital||2","Version One Ventures||1","VantagePoint Capital Partners||1","MHS Capital||1","Passion Capital||1","FLOODGATE||13","ACE & Company||7","Baseline Ventures||14","Lightspeed Venture Partners||5","Data Collective||15","Anthem Venture Partners||2","DFJ Growth||2","Presidio Ventures||1","True Ventures||15","AME Cloud Ventures||3","Avalon Ventures||3","Start Fund||29","Southern Cross Venture Partners||1","Comcast Ventures||3","Blackbird Ventures (Australia)||1","DFJ Gotham Ventures||1","Greylock Partners||31","Silicon Valley Bank||2","Balderton Capital||2","Bee Partners||2","Kleiner Perkins Caufield & Byers||14","Bain Capital Ventures||1","Ludlow Ventures||1","Silver Lake Partners||3","Emergence Capital Partners||1","White Star Capital||1","Harrison Metal Capital||5","Baroda Ventures||3","Mohr Davidow Ventures||1","SoftBank Capital||8","Union Square Ventures||13","Triangle Peak Partners||1","TomorrowVentures||3","DCM||1","Webb Investment Network||16","O'Reilly AlphaTech Ventures||7","Spark Capital||17","A-Grade Investments||6","Enterprise Ireland||1","Deutsche Telekom||1","SeventySix Captial||1","OrbiMed Advisors||1","High Line Venture Partners||12","Battery Ventures||6","NewSchools Venture Fund||1","BOLDstart Ventures||3","Kepha Partners||1","Menlo Ventures||9","Village Ventures||2","Omidyar Network||1","Band of Angels||1","Collaborative Fund||9","Crosscut Ventures||1","DAG Ventures||4","New Enterprise Associates||19","Hummer Winblad Venture Partners||1","DFJ Frontier||1","Google Ventures||19","e.ventures||3","Jafco Ventures||1","Polaris Partners||3","FirstMark Capital||4","Founder Collective||48","New Atlantic Ventures||1","Andreessen Horowitz||67","Greycroft Partners||8","Trinity Ventures||6","Atlantic Bridge||1","Coatue Management||2","OMERS Ventures||1","MESA+||1","Origin Ventures||1","Amicus Capital||2","Lowercase Capital||13","Lerer Ventures||54","Fidelity Ventures||1","Upfront Ventures||4","Ignition Partners||16","T-Venture||1","Insight Venture Partners||3","Technology Crossover Ventures||1","Glynn Capital Management||3","GGV Capital||4","IA Ventures||10","Initialized Capital||2","Sequoia Capital||19","Rincon Venture Partners||1","Valhalla Partners||1","Qualcomm Ventures||4","iNovia Capital||2","Goldman Sachs||3","Charles River Ventures||20","Atomico||3","Ecosystem Ventures||1","Draper Fisher Jurvetson (DFJ)||9","North Bridge Venture Partners||1","InterWest Partners||2","ACT Venture Capital||1","Vulcan Capital||1","Social Leverage||2","Shasta Ventures||6","Atlas Venture||4","Mayfield Fund||4","Bloomberg Beta||1","Romulus Capital||1","General Catalyst Partners||21","Relay Ventures||3","CrunchFund||47","Matrix Partners||3","Maveron||4","QED Investors||2","Ted Meisel||1","SoftTech VC||22","Learn Capital||3","RTP Ventures||1","Double M Partners||1","Khosla Ventures||21","Bay Partners||1","Fuel Capital||1","Fairhaven Capital Partners||1","BoxGroup||25","Quest Venture Partners||2","Intel Capital||9","Lakestar||1","Tiger Global Management||6","Lightbank||8","Idealab||1","Slow Ventures||3","BlueRun Ventures||7","Index Ventures||23","Miramar Venture Partners||1","Foundation Capital||2","Resolute.vc||3","Founder's Co-op||2","NextView Ventures||5","Longworth Venture Partners||1","Vast Ventures||3","LaunchCapital||1","US Venture Partners||2","Western Technology Investment||6","Forerunner Ventures||2","Kapor Capital||3","ARTIS Ventures||1","FundersClub||6","Nokia Growth Partners||1","Formation 8||2","Bullpen Capital||1","Red Swan||8","Venrock||2"
"First Round Capital","Tenaya Capital||1","Investor Growth Capital||1","Freestyle Capital||6","August Capital||3","Quotidian Ventures||2","GSV Capital||2","Transmedia Capital||1","Illuminate Ventures||1","kbs+ Ventures||2","Baseline Ventures||11","Band of Angels||1","IDG Ventures||2","betaworks||14","Felicis Ventures||14","Siemer Ventures||1","Benchmark||4","Bessemer Venture Partners||2","K9 Ventures||1","Social Starts||3","Blumberg Capital||1","Flybridge Capital Partners||4","Crosslink Capital||3","OpenView Venture Partners||2","Canaan Partners||2","Panorama Capital||1","Accel Partners||13","Bowery Capital||1","New Markets Venture Partners||1","Thrive Capital||5","RRE Ventures||5","Metamorphic Ventures||1","Redpoint Ventures||6","Rustic Canyon Partners||1","Great Oaks Venture Capital||4","Valhalla Partners||2","Highland Capital Partners||3","Correlation Ventures||2","VegasTechFund||1","Institutional Venture Partners||4","Cisco||2","Promus Ventures||1","Founders Fund||9","PivotNorth Capital||2","Version One Ventures||1","Mangrove Capital Partners||1","MHS Capital||1","FLOODGATE||13","Capricorn Investment Group||1","Polaris Partners||4","Lightspeed Venture Partners||3","Data Collective||2","Ignition Partners||1","Presidio Ventures||1","NewSpring Capital||1","True Ventures||9","AME Cloud Ventures||2","Avalon Ventures||1","Start Fund||3","Comcast Ventures||3","DFJ Gotham Ventures||2","Greylock Partners||9","Silicon Valley Bank||2","Kleiner Perkins Caufield & Byers||7","SV Angel||44","Partech Ventures||1","Emergence Capital Partners||3","Harrison Metal Capital||7","Baroda Ventures||3","Azure Capital Partners||1","Tribeca Venture Partners||3","Kodiak Venture Partners||1","SoftBank Capital||2","Union Square Ventures||5","Triangle Peak Partners||1","DCM||4","Collaborative Fund||4","O'Reilly AlphaTech Ventures||4","Spark Capital||6","ff Venture Capital||1","Greycroft Partners||4","SeventySix Captial||1","Samsung Ventures||2","Khosla Ventures||11","High Line Venture Partners||1","Battery Ventures||7","Neu Venture Capital||5","Menlo Ventures||6","Village Ventures||2","AOL Ventures||3","Webb Investment Network||1","Oak Investment Partners||3","Crosscut Ventures||2","DAG Ventures||5","New Enterprise Associates||13","Hummer Winblad Venture Partners||1","DFJ Frontier||1","Google Ventures||14","e.ventures||1","SAP Ventures||2","Jafco Ventures||2","Austin Ventures||2","Alloy Ventures||1","FirstMark Capital||7","Founder Collective||13","New Atlantic Ventures||2","Andreessen Horowitz||15","A-Grade Investments||2","Javelin Venture Partners||3","Coatue Management||1","MESA+||1","Amicus Capital||1","New Leaf Venture Partners||1","Lowercase Capital||10","Lerer Ventures||19","Upfront Ventures||2","JMI Equity||1","Signia Venture Partners||1","Focus Ventures||1","Altos Ventures||1","Science||1","Technology Crossover Ventures||1","Glynn Capital Management||1","Norwest Venture Partners||2","GGV Capital||2","IA Ventures||4","Sequoia Capital||5","Foundry Group||4","iNovia Capital||1","Goldman Sachs||3","Charles River Ventures||11","Atomico||4","Matrix Partners||1","InterWest Partners||3","Social Leverage||2","Shasta Ventures||13","Atlas Venture||1","Mayfield Fund||5","General Catalyst Partners||8","Madrona Venture Group||2","Relay Ventures||4","CrunchFund||13","Draper Fisher Jurvetson (DFJ)||4","Maveron||3","QED Investors||1","Ted Meisel||1","SoftTech VC||17","Learn Capital||1","RTP Ventures||1","Bay Partners||2","Golden Venture Partners||1","Nexus Venture Partners||1","Accelerator Ventures||5","BoxGroup||12","Quest Venture Partners||1","Intel Capital||6","Tiger Global Management||2","MK Capital||1","Lightbank||1","Slow Ventures||1","Index Ventures||9","Foundation Capital||3","Connecticut Innovations||1","Resolute.vc||4","Founder's Co-op||2","NextView Ventures||2","Lux Capital||1","Insight Venture Partners||2","Vast Ventures||2","LaunchCapital||3","US Venture Partners||5","Western Technology Investment||5","Forerunner Ventures||7","FundersClub||3","Mission Ventures||1","Voyager Capital||1","Bullpen Capital||5","Red Swan||4","Venrock||3"
"Kleiner Perkins Caufield & Byers","Artiman Ventures||1","Harris & Harris Group||1","Freestyle Capital||1","August Capital||4","GSV Capital||5","First Round Capital||7","Rothenberg Ventures||1","AOL Ventures||1","Pangaea Ventures||1","HLM Venture Partners||1","SV Angel||14","Jerusalem Venture Partners||1","Felicis Ventures||5","Amgen Ventures||1","Scale Venture Partners||1","Cowboy Ventures||1","Panorama Capital||1","Cue Ball||1","Social Starts||1","Crosslink Capital||2","Canaan Partners||1","Accel Partners||12","Sequoia Capital||10","Founder's Co-op||1","RRE Ventures||4","Metamorphic Ventures||1","Redpoint Ventures||5","BoxGroup||1","Highland Capital Partners||9","DBL Investors||1","SJF Ventures||1","Sutter Hill Ventures||1","North Bridge Venture Partners||4","Institutional Venture Partners||14","Cisco||2","Promus Ventures||1","Meritech Capital Partners||1","Founders Fund||4","Flagship Ventures||3","Sigma West||1","Munich Venture Partners||1","VantagePoint Capital Partners||5","Wellington Partners||2","MHS Capital||1","Starfish Ventures||1","Northzone||1","FLOODGATE||5","ONSET Ventures||1","Asset Management Ventures||1","Polaris Partners||1","Lightspeed Venture Partners||6","Data Collective||4","DFJ Growth||3","DN Capital||1","Northgate Capital||9","Four Rivers Group||1","Presidio Ventures||3","MPM Capital||2","True Ventures||4","Avalon Ventures||2","Alta Partners||1","Start Fund||2","Comcast Ventures||8","ARCH Venture Partners||1","Greylock Partners||11","Lightbank||1","Bee Partners||1","Delphi Ventures||1","OVP Venture Partners||1","betaworks||2","Advanced Technology Ventures||2","Siemens Venture Capital||1","Silver Lake Partners||2","Middleland Capital||1","White Star Capital||1","Harrison Metal Capital||1","Rho Capital Partners||2","Mohr Davidow Ventures||6","Johnson & Johnson Development Corporation||3","SoftBank Capital||1","Adams Street Partners||1","Union Square Ventures||5","Domain Associates||2","TomorrowVentures||1","Nexus Venture Partners||1","Webb Investment Network||2","Third Rock Ventures||1","Opus Capital||2","O'Reilly AlphaTech Ventures||1","Spark Capital||2","ff Venture Capital||3","Ludlow Ventures||1","RockPort Capital Partners||2","Deutsche Telekom||1","SeventySix Captial||3","Samsung Ventures||2","OrbiMed Advisors||2","Learn Capital||1","Battery Ventures||3","BOLDstart Ventures||1","TechOperators||2","Menlo Ventures||3","Village Ventures||1","Band of Angels||1","Collaborative Fund||1","Vertex Venture Capital||1","Benchmark||4","DAG Ventures||30","New Enterprise Associates||18","Bessemer Venture Partners||7","Google Ventures||22","Mayfield Fund||5","SAP Ventures||1","Jafco Ventures||6","Alloy Ventures||3","Andreessen Horowitz||13","Greycroft Partners||1","Clearstone Venture Partners||1","SV Life Sciences||1","MESA+||1","New Leaf Venture Partners||3","Lowercase Capital||1","Lerer Ventures||1","Fidelity Ventures||4","Upfront Ventures||1","General Catalyst Partners||3","Focus Ventures||3","T-Venture||2","Science||1","Technology Crossover Ventures||3","Morgenthaler Ventures||3","Norwest Venture Partners||6","TVM Capital||1","GGV Capital||3","Bowery Capital||1","Advantage Capital Partners||1","Foundry Group||1","Qualcomm Ventures||3","Evergreen Venture Partners||1","Creandum||1","iNovia Capital||1","Goldman Sachs||8","Charles River Ventures||6","Silicon Valley Bank||2","Matrix Partners||1","InterWest Partners||4","Vulcan Capital||2","Social Leverage||1","Shasta Ventures||6","Atlas Venture||6","Trident Capital||3","The Westly Group||4","Frazier Technology Ventures||1","Ignition Partners||2","CrunchFund||14","Draper Fisher Jurvetson (DFJ)||6","Maveron||2","QED Investors||1","Columbia Capital||1","SoftTech VC||1","KPCB Holdings||4","Thrive Capital||1","Voyager Capital||1","Khosla Ventures||12","Bay Partners||1","Adara Venture Partners||1","ARTIS Ventures||2","Fairhaven Capital Partners||1","Sigma Partners||3","Quest Venture Partners||1","Intel Capital||11","Lakestar||2","Versant Ventures||3","Tiger Global Management||4","Bain Capital Ventures||1","BlueRun Ventures||1","Index Ventures||7","Millennium Technology Value Partners||1","Foundation Capital||7","Dawn Capital||1","Lux Capital||3","Insight Venture Partners||8","LaunchCapital||1","US Venture Partners||3","Western Technology Investment||1","Kapor Capital||1","Glynn Capital Management||1","Novak Biddle Venture Partners||1","3i Group||1","Georgian Partners||1","Venrock||5"
"Accel Partners","Globespan Capital Partners||1","Tenaya Capital||2","Freestyle Capital||1","August Capital||1","GSV Capital||1","First Round Capital||13","Ribbit Capital||1","In-Q-Tel||2","IDG Ventures||3","betaworks||2","Felicis Ventures||10","Siemer Ventures||1","Scale Venture Partners||2","Benchmark||8","Blume Ventures||2","Inventus Capital Partners||1","Social Starts||1","Blumberg Capital||2","Flybridge Capital Partners||1","Crosslink Capital||1","Canaan Partners||3","Vertex Venture Capital||1","StarVest Partners||1","Thrive Capital||2","RRE Ventures||3","Acacia Capital Partners||1","Redpoint Ventures||6","Sigma Partners||2","Highland Capital Partners||4","Advent Venture Partners||1","Ventech||1","Sutter Hill Ventures||2","North Bridge Venture Partners||2","Institutional Venture Partners||5","Cisco||2","Meritech Capital Partners||12","Founders Fund||7","Sunstone Capital||1","Amadeus Capital Partners||4","Mangrove Capital Partners||3","Rembrandt Venture Partners||2","MHS Capital||1","Passion Capital||1","Qualcomm Ventures||1","FLOODGATE||4","ONSET Ventures||1","ACE & Company||1","Baseline Ventures||2","Lightspeed Venture Partners||7","Data Collective||4","Anthem Venture Partners||2","GGV Capital||2","DFJ Growth||2","Northgate Capital||1","Presidio Ventures||3","True Ventures||1","Acton Capital Partners||2","OurCrowd||1","Alta Partners||1","Start Fund||2","Golden Gate Ventures||1","Comcast Ventures||6","Granite Ventures||1","Greylock Partners||15","Silicon Valley Bank||4","Balderton Capital||6","Bee Partners||1","Kleiner Perkins Caufield & Byers||12","Lightbank||1","SV Angel||19","Wellington Partners||2","Silver Lake Partners||1","Emergence Capital Partners||1","Harrison Metal Capital||5","Juniper Networks||1","Sierra Ventures||2","Costanoa Venture Capital||1","Mohr Davidow Ventures||3","SoftBank Capital||1","Adams Street Partners||1","Union Square Ventures||3","Triangle Peak Partners||1","TomorrowVentures||3","DFJ Esprit||2","Webb Investment Network||1","Octopus||2","O'Reilly AlphaTech Ventures||2","Spark Capital||3","Deutsche Telekom||1","Brooklyn Bridge Ventures||1","Samsung Ventures||4","Khosla Ventures||5","Battery Ventures||8","NewSchools Venture Fund||1","Spark Ventures||1","Menlo Ventures||4","Omidyar Network||2","AOL Ventures||5","Wing VC||1","Oak Investment Partners||2","Cowboy Ventures||1","DAG Ventures||17","New Enterprise Associates||12","Hummer Winblad Venture Partners||1","Bessemer Venture Partners||7","Google Ventures||7","e.ventures||1","SAP Ventures||3","Jafco Ventures||3","Karlin Ventures||1","FirstMark Capital||3","Founder Collective||5","Andreessen Horowitz||7","Greycroft Partners||6","Trinity Ventures||4","Coatue Management||1","OMERS Ventures||1","Lerer Ventures||6","Fidelity Ventures||3","Upfront Ventures||1","DCM||2","Ignition Partners||4","Focus Ventures||1","T-Venture||3","Kreos Capital||2","Technology Crossover Ventures||2","Glynn Capital Management||3","Norwest Venture Partners||4","TVM Capital||1","Relay Ventures||1","IA Ventures||1","Sequoia Capital||10","Rincon Venture Partners||1","Valhalla Partners||1","Northzone||2","Evergreen Venture Partners||2","Creandum||1","iNovia Capital||3","Goldman Sachs||4","Charles River Ventures||3","Atomico||5","Matrix Partners||1","InterWest Partners||3","Carmel Ventures||2","Vulcan Capital||1","Helion Venture Partners||4","Shasta Ventures||1","Atlas Venture||4","Mayfield Fund||7","AME Cloud Ventures||1","Frazier Technology Ventures||2","General Catalyst Partners||7","Split Rock Partners||1","CrunchFund||2","Draper Fisher Jurvetson (DFJ)||3","Maveron||2","QED Investors||4","GrandBanks Capital||1","SoftTech VC||2","HV Holtzbrinck Ventures||1","Bay Partners||3","Adara Venture Partners||1","Nexus Venture Partners||1","ARTIS Ventures||1","Fairhaven Capital Partners||1","Metamorphic Ventures||1","BoxGroup||2","Intel Capital||6","Storm Ventures||2","Lakestar||1","Tiger Global Management||9","Pitango Venture Capital||1","Spectrum Equity||1","Idealab||1","Walden Venture Capital||2","Index Ventures||18","Millennium Technology Value Partners||2","Foundation Capital||7","Founder's Co-op||1","NextView Ventures||2","Dawn Capital||1","Insight Venture Partners||3","US Venture Partners||2","Forerunner Ventures||3","Kapor Capital||1","Morgenthaler Ventures||3","Apax Partners||2","Fidelity Growth Partners Europe||1","Formation 8||1","Novak Biddle Venture Partners||1","Red Swan||5","Venrock||2"
"New Enterprise Associates","Illuminate Ventures||1","Globespan Capital Partners||1","Tenaya Capital||1","Sevin Rosen Funds||2","Investor Growth Capital||1","August Capital||4","GSV Capital||4","First Round Capital||13","In-Q-Tel||1","IDG Ventures||1","betaworks||3","Resolute.vc||1","SV Angel||19","Alsop Louie Partners||1","Felicis Ventures||9","Siemer Ventures||2","Scale Venture Partners||3","Benchmark||11","Bessemer Venture Partners||7","EnerTech Capital||1","K9 Ventures||1","Flybridge Capital Partners||5","Crosslink Capital||4","Canaan Partners||6","Accel Partners||12","Robert Bosch Venture Capital||1","Thrive Capital||1","RRE Ventures||5","Redpoint Ventures||3","BoxGroup||6","Highland Capital Partners||2","Sutter Hill Ventures||2","Baroda Ventures||1","Correlation Ventures||3","Institutional Venture Partners||5","Cisco||1","Meritech Capital Partners||3","Founders Fund||4","Flagship Ventures||1","VantagePoint Capital Partners||1","Bain Capital Ventures||2","Frazier Healthcare Ventures||3","Abingworth||2","FLOODGATE||1","ONSET Ventures||1","e.ventures||3","Polaris Partners||3","Lightspeed Venture Partners||15","Data Collective||5","Anthem Venture Partners||4","Ysios Capital||1","DFJ Growth||3","Northgate Capital||3","Presidio Ventures||3","MPM Capital||6","AME Cloud Ventures||1","Alta Partners||2","Learn Capital||2","Southern Cross Venture Partners||1","Comcast Ventures||4","Granite Ventures||1","Greylock Partners||13","Atomico||2","Balderton Capital||1","Kleiner Perkins Caufield & Byers||18","Delphi Ventures||5","Advanced Technology Ventures||2","Silver Lake Partners||1","Emergence Capital Partners||3","Harrison Metal Capital||1","Juniper Networks||1","Sierra Ventures||2","Azure Capital Partners||1","Mohr Davidow Ventures||2","Kodiak Venture Partners||1","Johnson & Johnson Development Corporation||6","SoftBank Capital||6","Domain Associates||3","Union Square Ventures||5","Triangle Peak Partners||1","TomorrowVentures||1","General Atlantic||2","Collaborative Fund||1","IDInvest Partners||1","Third Rock Ventures||1","Sofinnova Ventures||2","Spark Capital||2","SeventySix Captial||1","Samsung Ventures||1","Khosla Ventures||9","Battery Ventures||6","Gimv||1","NewSchools Venture Fund||1","Menlo Ventures||4","Omidyar Network||1","Trinity Ventures||2","AOL Ventures||1","Webb Investment Network||1","Oak Investment Partners||2","Crosscut Ventures||2","DAG Ventures||10","Rustic Canyon Partners||2","Hummer Winblad Venture Partners||3","North Bridge Venture Partners||3","Google Ventures||8","SAP Ventures||5","Jafco Ventures||2","Foundation Capital||4","FirstMark Capital||1","Founder Collective||5","New Atlantic Ventures||3","Andreessen Horowitz||15","Greycroft Partners||4","Clearstone Venture Partners||1","Atlantic Bridge||1","OMERS Ventures||1","Notion Capital||1","New Leaf Venture Partners||2","Lerer Ventures||7","Fidelity Ventures||2","Upfront Ventures||2","Ascension Ventures||1","General Catalyst Partners||1","Focus Ventures||3","Madrona Venture Group||1","Technology Crossover Ventures||1","Glynn Capital Management||3","Norwest Venture Partners||3","GGV Capital||3","IA Ventures||1","Bowery Capital||1","Valhalla Partners||3","OCA Ventures||1","Qualcomm Ventures||2","Four Rivers Group||1","Palomar Ventures||1","Goldman Sachs||8","Charles River Ventures||4","Silicon Valley Bank||3","Matrix Partners||3","InterWest Partners||3","Vulcan Capital||1","Shasta Ventures||3","Vertex Venture Capital||1","Mayfield Fund||3","The Westly Group||1","Osage University Partners||4","Ignition Partners||6","Star Ventures||1","Aisling Capital||1","Relay Ventures||1","CrunchFund||4","Draper Fisher Jurvetson (DFJ)||10","Mercury Fund||1","Maveron||2","QED Investors||3","Columbia Capital||2","Walden Venture Capital||1","Start Fund||6","Double M Partners||1","OrbiMed Advisors||4","Bay Partners||3","Golden Venture Partners||1","Accelerator Ventures||1","Sigma Partners||2","Apposite Capital||1","Intel Capital||4","Storm Ventures||1","Sequoia Capital||4","Versant Ventures||1","Lightbank||6","Steamboat Ventures||1","SoftTech VC||1","BlueRun Ventures||2","Index Ventures||6","Millennium Technology Value Partners||1","Siemens Venture Capital||1","Crosspoint Venture Partners||1","Dawn Capital||1","The Entrepreneurs' Fund III||1","Lux Capital||1","Insight Venture Partners||1","High Peaks Venture Partners||1","US Venture Partners||5","Western Technology Investment||4","Kapor Capital||1","Morgenthaler Ventures||6","FundersClub||1","Novak Biddle Venture Partners||3","3i Group||2","Red Swan||2","Venrock||4"
"Andreessen Horowitz","Tenaya Capital||5","Freestyle Capital||1","August Capital||1","Quotidian Ventures||1","GSV Capital||1","Transmedia Capital||3","First Round Capital||15","Baseline Ventures||3","Raptor Ventures||1","IDG Ventures||4","betaworks||6","Advanced Technology Ventures||2","Felicis Ventures||12","Scale Venture Partners||1","Benchmark||7","Bessemer Venture Partners||3","Cowboy Ventures||1","K9 Ventures||2","Signia Venture Partners||2","Crosslink Capital||3","Accel Partners||7","RTP Ventures||1","RRE Ventures||2","In-Q-Tel||1","Redpoint Ventures||9","Sigma Partners||1","IA Ventures||1","Highland Capital Partners||6","Rothenberg Ventures||3","Sutter Hill Ventures||4","Correlation Ventures||2","Point Nine Capital||1","VegasTechFund||1","Institutional Venture Partners||2","Cisco||2","Promus Ventures||3","Meritech Capital Partners||4","Founders Fund||8","Ribbit Capital||1","Version One Ventures||1","Omidyar Network||2","Subtraction Capital||1","ACE & Company||3","Polaris Partners||1","Lightspeed Venture Partners||5","Data Collective||14","Anthem Venture Partners||1","DFJ Growth||2","Presidio Ventures||1","True Ventures||3","AME Cloud Ventures||3","Tiger Global Management||1","Start Fund||9","Comcast Ventures||1","Greylock Partners||25","Atomico||1","Bee Partners||1","Kleiner Perkins Caufield & Byers||13","SV Angel||67","Silver Lake Partners||5","Emergence Capital Partners||1","White Star Capital||1","Harrison Metal Capital||2","Baroda Ventures||2","Sierra Ventures||1","Union Square Ventures||9","SoftBank Capital||2","Mohr Davidow Ventures||1","Triangle Peak Partners||3","TomorrowVentures||1","DCM||1","General Atlantic||1","Collaborative Fund||3","O'Reilly AlphaTech Ventures||2","Spark Capital||6","ff Venture Capital||1","Ludlow Ventures||1","Deutsche Telekom||2","SeventySix Captial||1","Samsung Ventures||1","Khosla Ventures||11","High Line Venture Partners||3","Battery Ventures||8","Vast Ventures||2","Menlo Ventures||2","Village Ventures||2","FLOODGATE||5","Webb Investment Network||8","Crosscut Ventures||3","DAG Ventures||3","New Enterprise Associates||15","Hummer Winblad Venture Partners||1","North Bridge Venture Partners||2","Google Ventures||19","e.ventures||1","SAP Ventures||1","FirstMark Capital||1","Founder Collective||10","A-Grade Investments||1","Trinity Ventures||2","OMERS Ventures||1","MESA+||1","Amicus Capital||2","Fenox Venture Capital||1","Lerer Ventures||10","Fidelity Ventures||1","Upfront Ventures||2","Ignition Partners||12","T-Venture||2","Science||2","Technology Crossover Ventures||2","Norwest Venture Partners||2","GGV Capital||1","Lowercase Capital||4","Initialized Capital||1","Sequoia Capital||8","Foundry Group||1","Qualcomm Ventures||3","iNovia Capital||1","Charles River Ventures||8","Silicon Valley Bank||3","Draper Fisher Jurvetson (DFJ)||5","InterWest Partners||3","US Venture Partners||1","Helion Venture Partners||1","Shasta Ventures||4","Atlas Venture||1","Mayfield Fund||3","General Catalyst Partners||14","EchoVC Partners||1","Madrona Venture Group||1","CrunchFund||14","Matrix Partners||3","Maveron||4","Birchmere Ventures||1","QED Investors||2","Ted Meisel||1","SoftTech VC||4","Founder's Co-op||2","Nexus Venture Partners||2","Accelerator Ventures||1","BoxGroup||4","Quest Venture Partners||2","Intel Capital||8","Avalon Ventures||2","Lightbank||2","Idealab||1","Index Ventures||9","Miramar Venture Partners||1","Foundation Capital||2","Resolute.vc||4","Dawn Capital||1","Lux Capital||1","Insight Venture Partners||1","High Peaks Venture Partners||1","Red Swan||2","Western Technology Investment||2","Kapor Capital||2","FundersClub||5","Fidelity Growth Partners Europe||1","Formation 8||3","Thrive Capital||4","Venrock||3"
