Matrix Partners,2
Maveron,2
Mayfield Fund,2
Medicis Capital,2
Menlo Ventures,2
Mercury Fund,2
Meridian Venture Partners,3
Meritech Capital Partners,2
MESA+,3
Metamorphic Ventures,3
MHS Capital,3
Middleland Capital,3
Midven,2
MIG AG,2
Millennium Technology Value Partners,2
Miramar Venture Partners,2
Mission Ventures,2
MissionOG,3
MK Capital,2
MMC Ventures,2
Mobeus Equity Partners,2
Mobility Ventures,3
Mohr Davidow Ventures,2
Morgenthaler Ventures,2
MPM Capital,2
Munich Venture Partners,2
MVM Life Science Partners,2
Nazca Capital,3
NBGI Ventures,2
NCT Ventures,2
Neo Technology Ventures,2
Neu Venture Capital,3
New Atlantic Ventures,2
New Brunswick Innovation Foundation,3
New Enterprise Associates,2
New Leaf Venture Partners,2
New Markets Venture Partners,2
NewSchools Venture Fund,3
NewSpring Capital,2
NextView Ventures,3
Nexus Venture Partners,2
Nokia Growth Partners,2
North Bridge Venture Partners,2
North Hill Ventures,2
NorthEdge Capital,1
Northgate Capital,2
Northstar Ventures,3
Northzone,2
Norwest Venture Partners,2
Notion Capital,3
Novak Biddle Venture Partners,2
NVM Private Equity,2
O'Reilly AlphaTech Ventures,3
Oak Investment Partners,2
Oasis 500,3
OCA Ventures,3
Octopus,2
Okapi Venture Capital,2
OMERS Ventures,2
Omidyar Network,2
ONSET Ventures,2
OpenView Venture Partners,2
Opus Capital,2
OrbiMed Advisors,2
Origin Ventures,3
Osage University Partners,2
Osage Venture Partners,2
OurCrowd,3
OVP Venture Partners,2
Oxford Capital Partners,2
PALgenesis,3
Palomar Ventures,2
Pangaea Ventures,2
Panorama Capital,2
Parkwalk Advisors Ltd,2
Partech Ventures,2
Passion Capital,3
Peppermint Venture Partners,3
Pitango Venture Capital,2
PivotNorth Capital,3
Playfair Capital,3
Plus Capital,3
Point Nine Capital,3
Polaris Partners,2
Presidio Ventures,2
Primary Capital,2
Prism VentureWorks,2
Priveq Investment,2
Prolog Ventures,2
Promus Ventures,3
QED Investors,2
Qualcomm Ventures,2
Quest Venture Partners,3
Quorum Group,2
Quotidian Ventures,3
Raptor Ventures,3
Real Ventures,3
Red Sea Venture Partners,3
Red Swan,3
Redpoint Ventures,2
Reed Elsevier Ventures,2
Relay Ventures,2
Rembrandt Venture Partners,2
Resolute.vc,3
Revolution Ventures,2
Rho Capital Partners,2
Ribbit Capital,2
Rincon Venture Partners,3
Rivers Capital Partners,3
Robert Bosch Venture Capital,2
Rocket Internet,2
RockPort Capital Partners,2
Rogers Ventures,2
Romulus Capital,3
Rothenberg Ventures,3
Rough Draft Ventures,3
RRE Ventures,2
RTP Ventures,2
Rustic Canyon Partners,2
Samsung Ventures,2
San Francisco Equity Partners,2
SAP Ventures,2
Scale Venture Partners,2
Science,3
Scottish Equity Partners,2
Scout Ventures,3
Seaya Ventures,2
Seed Capital de Bizkaia,2
SeedRocket,3
Sequoia Capital,2
Serra Ventures,3
Seven Spires Investment,3
SeventySix Captial,1
Sevin Rosen Funds,2
Shackleton Ventures,2
Shasta Ventures,2
Siemens Venture Capital,2
Siemer Ventures,3
Sierra Maya Ventures,3
Sierra Ventures,2
Sigma Partners,2
Sigma Prime Ventures,3
Sigma West,2
Signia Venture Partners,3
Silas Capital,1
Silicon Valley Bank,2
Silver Lake Partners,2
Sirius Venture Partners,2
SJF Ventures,2
Slow Ventures,3
Social Leverage,3
Social Starts,3
Social Venture Fund,2
SocialStarts,3
SODENA,2
Sofinnova Ventures,2
SoftBank Capital,2
SoftTech VC,3
Solon Ventures,2
Southern Cross Venture Partners,2
Spark Capital,2
Spark Ventures,2
Spectrum Equity,2
Speedinvest,3
Split Rock Partners,2
Staley Capital Advisors,2
Star Ventures,2
Starfish Ventures,2
Start Fund,3
StarVest Partners,2
Steamboat Ventures,2
Storm Ventures,2
Strive Capital,3
Subtraction Capital,3
Summerhill Venture Partners,2
Summit Partners,2
Sunstone Capital,3
Sutter Hill Ventures,2
SV Angel,3
SV Life Sciences,2
Synergis Technologies,2
T-Venture,2
T2 Venture Capital,3
TA Associates,2
Talde venture capital,2
Target Partners,2
Tate & Lyle Ventures,2
Technology Crossover Ventures,2
TechnoStart,2
TechOperators,3
Ted Meisel,3
Tenaya Capital,2
TenOneTen Ventures,3
Terra Rossa Capital,2
The Entrepreneurs' Fund III,2
The North West Fund,2
The Westly Group,2
Third Rock Ventures,2
Thrive Capital,3
Tiger Global Management,2
TLcom Capital Partners,2
TomorrowVentures,2
TowerBrook Capital Partners,2
Trailblazer Capital,3
Transmedia Capital,3
Trestle Ventures,3
Triangle Peak Partners,2
Tribeca Venture Partners,2
Trident Capital,2
Trinity Ventures,2
TriStar Technology Ventures,2
True Ventures,2
TTP Ventures,2
TVM Capital,2
Union Square Ventures,2
Uniseed Pty,2
Updata Partners,2
Upfront Ventures,2
US Venture Partners,2
Valar Ventures,3
Valhalla Partners,2
Vanedge Capital,3
VantagePoint Capital Partners,2
Vast Ventures,3
VegasTechFund,3
Venrock,2
Ventech,2
Ventures West,2
Verizon Ventures,2
Versant Ventures,2
Version One Ventures,3
Vertex Venture Capital,2
Vicente Capital Partners,2
Village Ventures,2
Virgin Green Fund,2
Vista Equity Partners,1
Volition Capital,3
Voyager Capital,2
Vulcan Capital,2
Walden Venture Capital,2
Wasabi Ventures,3
Webb Investment Network,3
Wellington Financial,2
Wellington Partners,2
Western Technology Investment,2
White Star Capital,3
Wing VC,2
XPV Capital,2
Yaletown Venture Partners,3
YJ Capital,2
Ysios Capital,2
Yuuwa Capital,3
Zouk Capital,2
